"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"3045","Lasteta paar","Tegelik 2020",0.26,9.21,2020,802
"3046","Lasteta paar","Ennustatud 2020",0.26,8.89,2020,802
"3047","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,802
"3048","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,802
"3049","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,802
"3050","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,802
"3051","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,802
"3052","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,802
"3053","Üksik mees","Tegelik 2020",5.47,32.99,2020,803
"3054","Üksik mees","Ennustatud 2020",4.93,33.4,2020,803
"3055","Üksik naine","Tegelik 2020",1.35,21.29,2020,803
"3056","Üksik naine","Ennustatud 2020",1.35,21.29,2020,803
"3057","Üksikvanem","Tegelik 2020",0,29.34,2020,803
"3058","Üksikvanem","Ennustatud 2020",0,24.82,2020,803
"3059","Lasteta paar","Tegelik 2020",0.26,9.21,2020,803
"3060","Lasteta paar","Ennustatud 2020",0.26,8.89,2020,803
"3061","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,803
"3062","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,803
"3063","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,803
"3064","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,803
"3065","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,803
"3066","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,803
"3067","Üksik mees","Tegelik 2020",5.47,32.99,2020,804
"3068","Üksik mees","Ennustatud 2020",4.93,33.4,2020,804
"3069","Üksik naine","Tegelik 2020",1.35,21.29,2020,804
"3070","Üksik naine","Ennustatud 2020",1.35,21.29,2020,804
"3071","Üksikvanem","Tegelik 2020",0,29.34,2020,804
"3072","Üksikvanem","Ennustatud 2020",0,24.82,2020,804
"3073","Lasteta paar","Tegelik 2020",0.26,9.21,2020,804
"3074","Lasteta paar","Ennustatud 2020",0.26,8.89,2020,804
"3075","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,804
"3076","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,804
"3077","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,804
"3078","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,804
"3079","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,804
"3080","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,804
"3081","Üksik mees","Tegelik 2020",5.47,32.99,2020,805
"3082","Üksik mees","Ennustatud 2020",4.93,33.4,2020,805
"3083","Üksik naine","Tegelik 2020",1.35,21.29,2020,805
"3084","Üksik naine","Ennustatud 2020",1.35,21.29,2020,805
"3085","Üksikvanem","Tegelik 2020",0,29.34,2020,805
"3086","Üksikvanem","Ennustatud 2020",0,24.82,2020,805
"3087","Lasteta paar","Tegelik 2020",0.26,9.21,2020,805
"3088","Lasteta paar","Ennustatud 2020",0.26,8.89,2020,805
"3089","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,805
"3090","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,805
"3091","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,805
"3092","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,805
"3093","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,805
"3094","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,805
"3095","Üksik mees","Tegelik 2020",5.47,32.99,2020,806
"3096","Üksik mees","Ennustatud 2020",4.93,33.4,2020,806
"3097","Üksik naine","Tegelik 2020",1.35,21.29,2020,806
"3098","Üksik naine","Ennustatud 2020",1.35,21.29,2020,806
"3099","Üksikvanem","Tegelik 2020",0,29.34,2020,806
"3100","Üksikvanem","Ennustatud 2020",0,24.56,2020,806
"3101","Lasteta paar","Tegelik 2020",0.26,9.21,2020,806
"3102","Lasteta paar","Ennustatud 2020",0.26,9,2020,806
"3103","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,806
"3104","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,806
"3105","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,806
"3106","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,806
"3107","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,806
"3108","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,806
"3109","Üksik mees","Tegelik 2020",5.47,32.99,2020,807
"3110","Üksik mees","Ennustatud 2020",4.93,33.4,2020,807
"3111","Üksik naine","Tegelik 2020",1.35,21.29,2020,807
"3112","Üksik naine","Ennustatud 2020",1.35,21.29,2020,807
"3113","Üksikvanem","Tegelik 2020",0,29.34,2020,807
"3114","Üksikvanem","Ennustatud 2020",0,24.56,2020,807
"3115","Lasteta paar","Tegelik 2020",0.26,9.21,2020,807
"3116","Lasteta paar","Ennustatud 2020",0.26,9,2020,807
"3117","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,807
"3118","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,807
"3119","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,807
"3120","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,807
"3121","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,807
"3122","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,807
"3123","Üksik mees","Tegelik 2020",5.47,32.99,2020,808
"3124","Üksik mees","Ennustatud 2020",4.93,33.4,2020,808
"3125","Üksik naine","Tegelik 2020",1.35,21.29,2020,808
"3126","Üksik naine","Ennustatud 2020",1.35,21.29,2020,808
"3127","Üksikvanem","Tegelik 2020",0,29.34,2020,808
"3128","Üksikvanem","Ennustatud 2020",0,24.56,2020,808
"3129","Lasteta paar","Tegelik 2020",0.26,9.21,2020,808
"3130","Lasteta paar","Ennustatud 2020",0.26,9,2020,808
"3131","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,808
"3132","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,808
"3133","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,808
"3134","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,808
"3135","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,808
"3136","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,808
"3137","Üksik mees","Tegelik 2020",5.47,32.99,2020,809
"3138","Üksik mees","Ennustatud 2020",4.93,33.4,2020,809
"3139","Üksik naine","Tegelik 2020",1.35,21.29,2020,809
"3140","Üksik naine","Ennustatud 2020",1.35,21.29,2020,809
"3141","Üksikvanem","Tegelik 2020",0,29.34,2020,809
"3142","Üksikvanem","Ennustatud 2020",0,24.56,2020,809
"3143","Lasteta paar","Tegelik 2020",0.26,9.21,2020,809
"3144","Lasteta paar","Ennustatud 2020",0.26,9,2020,809
"3145","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,809
"3146","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,809
"3147","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,809
"3148","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,809
"3149","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,809
"3150","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,809
"3151","Üksik mees","Tegelik 2020",5.47,32.99,2020,810
"3152","Üksik mees","Ennustatud 2020",4.93,33.4,2020,810
"3153","Üksik naine","Tegelik 2020",1.35,21.29,2020,810
"3154","Üksik naine","Ennustatud 2020",1.35,21.29,2020,810
"3155","Üksikvanem","Tegelik 2020",0,29.34,2020,810
"3156","Üksikvanem","Ennustatud 2020",0,24.56,2020,810
"3157","Lasteta paar","Tegelik 2020",0.26,9.21,2020,810
"3158","Lasteta paar","Ennustatud 2020",0.26,9,2020,810
"3159","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,810
"3160","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,810
"3161","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,810
"3162","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,810
"3163","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,810
"3164","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,810
"3165","Üksik mees","Tegelik 2020",5.47,32.99,2020,811
"3166","Üksik mees","Ennustatud 2020",4.93,33.4,2020,811
"3167","Üksik naine","Tegelik 2020",1.35,21.29,2020,811
"3168","Üksik naine","Ennustatud 2020",1.35,21.29,2020,811
"3169","Üksikvanem","Tegelik 2020",0,29.34,2020,811
"3170","Üksikvanem","Ennustatud 2020",0,24.56,2020,811
"3171","Lasteta paar","Tegelik 2020",0.26,9.21,2020,811
"3172","Lasteta paar","Ennustatud 2020",0.26,9,2020,811
"3173","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,811
"3174","Ühe lapsega paar","Ennustatud 2020",0,7.13,2020,811
"3175","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,811
"3176","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,811
"3177","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,811
"3178","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,811
"3179","Üksik mees","Tegelik 2020",5.47,32.99,2020,812
"3180","Üksik mees","Ennustatud 2020",4.93,33.4,2020,812
"3181","Üksik naine","Tegelik 2020",1.35,21.29,2020,812
"3182","Üksik naine","Ennustatud 2020",1.35,21.29,2020,812
"3183","Üksikvanem","Tegelik 2020",0,29.34,2020,812
"3184","Üksikvanem","Ennustatud 2020",0,24.56,2020,812
"3185","Lasteta paar","Tegelik 2020",0.26,9.21,2020,812
"3186","Lasteta paar","Ennustatud 2020",0.26,9,2020,812
"3187","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,812
"3188","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,812
"3189","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,812
"3190","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,812
"3191","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,812
"3192","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,812
"3193","Üksik mees","Tegelik 2020",5.47,32.99,2020,813
"3194","Üksik mees","Ennustatud 2020",4.93,33.4,2020,813
"3195","Üksik naine","Tegelik 2020",1.35,21.29,2020,813
"3196","Üksik naine","Ennustatud 2020",1.35,21.29,2020,813
"3197","Üksikvanem","Tegelik 2020",0,29.34,2020,813
"3198","Üksikvanem","Ennustatud 2020",0,24.56,2020,813
"3199","Lasteta paar","Tegelik 2020",0.26,9.21,2020,813
"3200","Lasteta paar","Ennustatud 2020",0.26,9,2020,813
"3201","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,813
"3202","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,813
"3203","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,813
"3204","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,813
"3205","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,813
"3206","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,813
"3207","Üksik mees","Tegelik 2020",5.47,32.99,2020,814
"3208","Üksik mees","Ennustatud 2020",4.93,33.4,2020,814
"3209","Üksik naine","Tegelik 2020",1.35,21.29,2020,814
"3210","Üksik naine","Ennustatud 2020",1.35,21.29,2020,814
"3211","Üksikvanem","Tegelik 2020",0,29.34,2020,814
"3212","Üksikvanem","Ennustatud 2020",0,24.56,2020,814
"3213","Lasteta paar","Tegelik 2020",0.26,9.21,2020,814
"3214","Lasteta paar","Ennustatud 2020",0.26,9,2020,814
"3215","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,814
"3216","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,814
"3217","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,814
"3218","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,814
"3219","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,814
"3220","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,814
"3221","Üksik mees","Tegelik 2020",5.47,32.99,2020,815
"3222","Üksik mees","Ennustatud 2020",4.93,33.69,2020,815
"3223","Üksik naine","Tegelik 2020",1.35,21.29,2020,815
"3224","Üksik naine","Ennustatud 2020",1.35,21.29,2020,815
"3225","Üksikvanem","Tegelik 2020",0,29.34,2020,815
"3226","Üksikvanem","Ennustatud 2020",0,24.56,2020,815
"3227","Lasteta paar","Tegelik 2020",0.26,9.21,2020,815
"3228","Lasteta paar","Ennustatud 2020",0.26,9,2020,815
"3229","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,815
"3230","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,815
"3231","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,815
"3232","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,815
"3233","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,815
"3234","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,815
"3235","Üksik mees","Tegelik 2020",5.47,32.99,2020,816
"3236","Üksik mees","Ennustatud 2020",4.93,33.69,2020,816
"3237","Üksik naine","Tegelik 2020",1.35,21.29,2020,816
"3238","Üksik naine","Ennustatud 2020",1.35,21.48,2020,816
"3239","Üksikvanem","Tegelik 2020",0,29.34,2020,816
"3240","Üksikvanem","Ennustatud 2020",0,24.36,2020,816
"3241","Lasteta paar","Tegelik 2020",0.26,9.21,2020,816
"3242","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,816
"3243","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,816
"3244","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,816
"3245","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,816
"3246","Kahe lapsega paar","Ennustatud 2020",0,9.69,2020,816
"3247","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,816
"3248","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,816
"3249","Üksik mees","Tegelik 2020",5.47,32.99,2020,817
"3250","Üksik mees","Ennustatud 2020",4.93,33.69,2020,817
"3251","Üksik naine","Tegelik 2020",1.35,21.29,2020,817
"3252","Üksik naine","Ennustatud 2020",1.35,21.48,2020,817
"3253","Üksikvanem","Tegelik 2020",0,29.34,2020,817
"3254","Üksikvanem","Ennustatud 2020",0,24.36,2020,817
"3255","Lasteta paar","Tegelik 2020",0.26,9.21,2020,817
"3256","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,817
"3257","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,817
"3258","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,817
"3259","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,817
"3260","Kahe lapsega paar","Ennustatud 2020",0,9.57,2020,817
"3261","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,817
"3262","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,817
"3263","Üksik mees","Tegelik 2020",5.47,32.99,2020,818
"3264","Üksik mees","Ennustatud 2020",4.93,33.69,2020,818
"3265","Üksik naine","Tegelik 2020",1.35,21.29,2020,818
"3266","Üksik naine","Ennustatud 2020",1.35,21.48,2020,818
"3267","Üksikvanem","Tegelik 2020",0,29.34,2020,818
"3268","Üksikvanem","Ennustatud 2020",0,24.36,2020,818
"3269","Lasteta paar","Tegelik 2020",0.26,9.21,2020,818
"3270","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,818
"3271","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,818
"3272","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,818
"3273","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,818
"3274","Kahe lapsega paar","Ennustatud 2020",0,9.57,2020,818
"3275","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,818
"3276","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,818
"3277","Üksik mees","Tegelik 2020",5.47,32.99,2020,819
"3278","Üksik mees","Ennustatud 2020",4.93,33.69,2020,819
"3279","Üksik naine","Tegelik 2020",1.35,21.29,2020,819
"3280","Üksik naine","Ennustatud 2020",1.35,21.48,2020,819
"3281","Üksikvanem","Tegelik 2020",0,29.34,2020,819
"3282","Üksikvanem","Ennustatud 2020",0,24.36,2020,819
"3283","Lasteta paar","Tegelik 2020",0.26,9.21,2020,819
"3284","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,819
"3285","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,819
"3286","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,819
"3287","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,819
"3288","Kahe lapsega paar","Ennustatud 2020",0,9.57,2020,819
"3289","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,819
"3290","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,819
"3291","Üksik mees","Tegelik 2020",5.47,32.99,2020,820
"3292","Üksik mees","Ennustatud 2020",4.93,33.69,2020,820
"3293","Üksik naine","Tegelik 2020",1.35,21.29,2020,820
"3294","Üksik naine","Ennustatud 2020",1.35,21.48,2020,820
"3295","Üksikvanem","Tegelik 2020",0,29.34,2020,820
"3296","Üksikvanem","Ennustatud 2020",0,24.36,2020,820
"3297","Lasteta paar","Tegelik 2020",0.26,9.21,2020,820
"3298","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,820
"3299","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,820
"3300","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,820
"3301","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,820
"3302","Kahe lapsega paar","Ennustatud 2020",0,9.57,2020,820
"3303","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,820
"3304","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,820
"3305","Üksik mees","Tegelik 2020",5.47,32.99,2020,821
"3306","Üksik mees","Ennustatud 2020",4.93,33.69,2020,821
"3307","Üksik naine","Tegelik 2020",1.35,21.29,2020,821
"3308","Üksik naine","Ennustatud 2020",1.35,21.48,2020,821
"3309","Üksikvanem","Tegelik 2020",0,29.34,2020,821
"3310","Üksikvanem","Ennustatud 2020",0,24.36,2020,821
"3311","Lasteta paar","Tegelik 2020",0.26,9.21,2020,821
"3312","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,821
"3313","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,821
"3314","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,821
"3315","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,821
"3316","Kahe lapsega paar","Ennustatud 2020",0,9.57,2020,821
"3317","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,821
"3318","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,821
"3319","Üksik mees","Tegelik 2020",5.47,32.99,2020,822
"3320","Üksik mees","Ennustatud 2020",4.93,33.69,2020,822
"3321","Üksik naine","Tegelik 2020",1.35,21.29,2020,822
"3322","Üksik naine","Ennustatud 2020",1.35,21.48,2020,822
"3323","Üksikvanem","Tegelik 2020",0,29.34,2020,822
"3324","Üksikvanem","Ennustatud 2020",0,24.36,2020,822
"3325","Lasteta paar","Tegelik 2020",0.26,9.21,2020,822
"3326","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,822
"3327","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,822
"3328","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,822
"3329","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,822
"3330","Kahe lapsega paar","Ennustatud 2020",0,9.4,2020,822
"3331","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,822
"3332","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,822
"3333","Üksik mees","Tegelik 2020",5.47,32.99,2020,823
"3334","Üksik mees","Ennustatud 2020",4.93,33.69,2020,823
"3335","Üksik naine","Tegelik 2020",1.35,21.29,2020,823
"3336","Üksik naine","Ennustatud 2020",1.35,21.48,2020,823
"3337","Üksikvanem","Tegelik 2020",0,29.34,2020,823
"3338","Üksikvanem","Ennustatud 2020",0,24.36,2020,823
"3339","Lasteta paar","Tegelik 2020",0.26,9.21,2020,823
"3340","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,823
"3341","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,823
"3342","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,823
"3343","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,823
"3344","Kahe lapsega paar","Ennustatud 2020",0,9.4,2020,823
"3345","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,823
"3346","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,823
"3347","Üksik mees","Tegelik 2020",5.47,32.99,2020,824
"3348","Üksik mees","Ennustatud 2020",4.93,33.69,2020,824
"3349","Üksik naine","Tegelik 2020",1.35,21.29,2020,824
"3350","Üksik naine","Ennustatud 2020",1.35,21.48,2020,824
"3351","Üksikvanem","Tegelik 2020",0,29.34,2020,824
"3352","Üksikvanem","Ennustatud 2020",0,24.36,2020,824
"3353","Lasteta paar","Tegelik 2020",0.26,9.21,2020,824
"3354","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,824
"3355","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,824
"3356","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,824
"3357","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,824
"3358","Kahe lapsega paar","Ennustatud 2020",0,9.4,2020,824
"3359","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,824
"3360","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,824
"3361","Üksik mees","Tegelik 2020",5.47,32.99,2020,825
"3362","Üksik mees","Ennustatud 2020",4.93,33.69,2020,825
"3363","Üksik naine","Tegelik 2020",1.35,21.29,2020,825
"3364","Üksik naine","Ennustatud 2020",1.35,21.48,2020,825
"3365","Üksikvanem","Tegelik 2020",0,29.34,2020,825
"3366","Üksikvanem","Ennustatud 2020",0,24.36,2020,825
"3367","Lasteta paar","Tegelik 2020",0.26,9.21,2020,825
"3368","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,825
"3369","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,825
"3370","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,825
"3371","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,825
"3372","Kahe lapsega paar","Ennustatud 2020",0,9.4,2020,825
"3373","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,825
"3374","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,825
"3375","Üksik mees","Tegelik 2020",5.47,32.99,2020,826
"3376","Üksik mees","Ennustatud 2020",4.93,33.69,2020,826
"3377","Üksik naine","Tegelik 2020",1.35,21.29,2020,826
"3378","Üksik naine","Ennustatud 2020",1.35,21.7,2020,826
"3379","Üksikvanem","Tegelik 2020",0,29.34,2020,826
"3380","Üksikvanem","Ennustatud 2020",0,24.36,2020,826
"3381","Lasteta paar","Tegelik 2020",0.26,9.21,2020,826
"3382","Lasteta paar","Ennustatud 2020",0.26,9.17,2020,826
"3383","Ühe lapsega paar","Tegelik 2020",0,7.3,2020,826
"3384","Ühe lapsega paar","Ennustatud 2020",0,7.48,2020,826
"3385","Kahe lapsega paar","Tegelik 2020",0,9.65,2020,826
"3386","Kahe lapsega paar","Ennustatud 2020",0,9.4,2020,826
"3387","Kolme ja enama lapsega paar","Tegelik 2020",0,7.99,2020,826
"3388","Kolme ja enama lapsega paar","Ennustatud 2020",0,9.15,2020,826
"3389","Üksik mees","Tegelik 2020",5.47,32.99,2020,827
"3390","Üksik mees","Ennustatud 2020",4.93,33.69,2020,827
"3391","Üksik naine","Tegelik 2020",1.35,21.29,2020,827
