"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"12536","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1396
"12537","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1396
"12538","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1396
"12539","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1396
"12540","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1396
"12541","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1396
"12542","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1396
"12543","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1396
"12544","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1396
"12545","Üksik mees","Tegelik 2018",6.42,33.62,2018,1397
"12546","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1397
"12547","Üksik naine","Tegelik 2018",2.16,22.68,2018,1397
"12548","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1397
"12549","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1397
"12550","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1397
"12551","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1397
"12552","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1397
"12553","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1397
"12554","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1397
"12555","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1397
"12556","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1397
"12557","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1397
"12558","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1397
"12559","Üksik mees","Tegelik 2018",6.42,33.62,2018,1398
"12560","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1398
"12561","Üksik naine","Tegelik 2018",2.16,22.68,2018,1398
"12562","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1398
"12563","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1398
"12564","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1398
"12565","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1398
"12566","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1398
"12567","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1398
"12568","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1398
"12569","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1398
"12570","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1398
"12571","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1398
"12572","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1398
"12573","Üksik mees","Tegelik 2018",6.42,33.62,2018,1399
"12574","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1399
"12575","Üksik naine","Tegelik 2018",2.16,22.68,2018,1399
"12576","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1399
"12577","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1399
"12578","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1399
"12579","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1399
"12580","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1399
"12581","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1399
"12582","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1399
"12583","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1399
"12584","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1399
"12585","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1399
"12586","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1399
"12587","Üksik mees","Tegelik 2018",6.42,33.62,2018,1400
"12588","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1400
"12589","Üksik naine","Tegelik 2018",2.16,22.68,2018,1400
"12590","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1400
"12591","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1400
"12592","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1400
"12593","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1400
"12594","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1400
"12595","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1400
"12596","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1400
"12597","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1400
"12598","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1400
"12599","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1400
"12600","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1400
"12601","Üksik mees","Tegelik 2018",6.42,33.62,2018,1401
"12602","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1401
"12603","Üksik naine","Tegelik 2018",2.16,22.68,2018,1401
"12604","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1401
"12605","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1401
"12606","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1401
"12607","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1401
"12608","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1401
"12609","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1401
"12610","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1401
"12611","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1401
"12612","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1401
"12613","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1401
"12614","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1401
"12615","Üksik mees","Tegelik 2018",6.42,33.62,2018,1402
"12616","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1402
"12617","Üksik naine","Tegelik 2018",2.16,22.68,2018,1402
"12618","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1402
"12619","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1402
"12620","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1402
"12621","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1402
"12622","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1402
"12623","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1402
"12624","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1402
"12625","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1402
"12626","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1402
"12627","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1402
"12628","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1402
"12629","Üksik mees","Tegelik 2018",6.42,33.62,2018,1403
"12630","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1403
"12631","Üksik naine","Tegelik 2018",2.16,22.68,2018,1403
"12632","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1403
"12633","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1403
"12634","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1403
"12635","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1403
"12636","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1403
"12637","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1403
"12638","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1403
"12639","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1403
"12640","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1403
"12641","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1403
"12642","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1403
"12643","Üksik mees","Tegelik 2018",6.42,33.62,2018,1404
"12644","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1404
"12645","Üksik naine","Tegelik 2018",2.16,22.68,2018,1404
"12646","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1404
"12647","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1404
"12648","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1404
"12649","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1404
"12650","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1404
"12651","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1404
"12652","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1404
"12653","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1404
"12654","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1404
"12655","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1404
"12656","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1404
"12657","Üksik mees","Tegelik 2018",6.42,33.62,2018,1405
"12658","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1405
"12659","Üksik naine","Tegelik 2018",2.16,22.68,2018,1405
"12660","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1405
"12661","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1405
"12662","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1405
"12663","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1405
"12664","Lasteta paar","Ennustatud 2018",0.63,10.84,2018,1405
"12665","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1405
"12666","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1405
"12667","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1405
"12668","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1405
"12669","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1405
"12670","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1405
"12671","Üksik mees","Tegelik 2018",6.42,33.62,2018,1406
"12672","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1406
"12673","Üksik naine","Tegelik 2018",2.16,22.68,2018,1406
"12674","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1406
"12675","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1406
"12676","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1406
"12677","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1406
"12678","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1406
"12679","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1406
"12680","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1406
"12681","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1406
"12682","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1406
"12683","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1406
"12684","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1406
"12685","Üksik mees","Tegelik 2018",6.42,33.62,2018,1407
"12686","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1407
"12687","Üksik naine","Tegelik 2018",2.16,22.68,2018,1407
"12688","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1407
"12689","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1407
"12690","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1407
"12691","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1407
"12692","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1407
"12693","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1407
"12694","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1407
"12695","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1407
"12696","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1407
"12697","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1407
"12698","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1407
"12699","Üksik mees","Tegelik 2018",6.42,33.62,2018,1408
"12700","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1408
"12701","Üksik naine","Tegelik 2018",2.16,22.68,2018,1408
"12702","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1408
"12703","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1408
"12704","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1408
"12705","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1408
"12706","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1408
"12707","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1408
"12708","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1408
"12709","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1408
"12710","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1408
"12711","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1408
"12712","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1408
"12713","Üksik mees","Tegelik 2018",6.42,33.62,2018,1409
"12714","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1409
"12715","Üksik naine","Tegelik 2018",2.16,22.68,2018,1409
"12716","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1409
"12717","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1409
"12718","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1409
"12719","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1409
"12720","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1409
"12721","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1409
"12722","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1409
"12723","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1409
"12724","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1409
"12725","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1409
"12726","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1409
"12727","Üksik mees","Tegelik 2018",6.42,33.62,2018,1410
"12728","Üksik mees","Ennustatud 2018",5.89,35.99,2018,1410
"12729","Üksik naine","Tegelik 2018",2.16,22.68,2018,1410
"12730","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1410
"12731","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1410
"12732","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1410
"12733","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1410
"12734","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1410
"12735","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1410
"12736","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1410
"12737","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1410
"12738","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1410
"12739","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1410
"12740","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1410
"12741","Üksik mees","Tegelik 2018",6.42,33.62,2018,1411
"12742","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1411
"12743","Üksik naine","Tegelik 2018",2.16,22.68,2018,1411
"12744","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1411
"12745","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1411
"12746","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1411
"12747","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1411
"12748","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1411
"12749","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1411
"12750","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1411
"12751","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1411
"12752","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1411
"12753","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1411
"12754","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1411
"12755","Üksik mees","Tegelik 2018",6.42,33.62,2018,1412
"12756","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1412
"12757","Üksik naine","Tegelik 2018",2.16,22.68,2018,1412
"12758","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1412
"12759","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1412
"12760","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1412
"12761","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1412
"12762","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1412
"12763","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1412
"12764","Ühe lapsega paar","Ennustatud 2018",0,6.1,2018,1412
"12765","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1412
"12766","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1412
"12767","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1412
"12768","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1412
"12769","Üksik mees","Tegelik 2018",6.42,33.62,2018,1413
"12770","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1413
"12771","Üksik naine","Tegelik 2018",2.16,22.68,2018,1413
"12772","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1413
"12773","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1413
"12774","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1413
"12775","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1413
"12776","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1413
"12777","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1413
"12778","Ühe lapsega paar","Ennustatud 2018",0,5.58,2018,1413
"12779","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1413
"12780","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1413
"12781","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1413
"12782","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1413
"12783","Üksik mees","Tegelik 2018",6.42,33.62,2018,1414
"12784","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1414
"12785","Üksik naine","Tegelik 2018",2.16,22.68,2018,1414
"12786","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1414
"12787","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1414
"12788","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1414
"12789","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1414
"12790","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1414
"12791","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1414
"12792","Ühe lapsega paar","Ennustatud 2018",0,5.58,2018,1414
"12793","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1414
"12794","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1414
"12795","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1414
"12796","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1414
"12797","Üksik mees","Tegelik 2018",6.42,33.62,2018,1415
"12798","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1415
"12799","Üksik naine","Tegelik 2018",2.16,22.68,2018,1415
"12800","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1415
"12801","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1415
"12802","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1415
"12803","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1415
"12804","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1415
"12805","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1415
"12806","Ühe lapsega paar","Ennustatud 2018",0,5.58,2018,1415
"12807","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1415
"12808","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1415
"12809","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1415
"12810","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1415
"12811","Üksik mees","Tegelik 2018",6.42,33.62,2018,1416
"12812","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1416
"12813","Üksik naine","Tegelik 2018",2.16,22.68,2018,1416
"12814","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1416
"12815","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1416
"12816","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1416
"12817","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1416
"12818","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1416
"12819","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1416
"12820","Ühe lapsega paar","Ennustatud 2018",0,5.58,2018,1416
"12821","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1416
"12822","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1416
"12823","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1416
"12824","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1416
"12825","Üksik mees","Tegelik 2018",6.42,33.62,2018,1417
"12826","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1417
"12827","Üksik naine","Tegelik 2018",2.16,22.68,2018,1417
"12828","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1417
"12829","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1417
"12830","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1417
"12831","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1417
"12832","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1417
"12833","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1417
"12834","Ühe lapsega paar","Ennustatud 2018",0,5.58,2018,1417
"12835","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1417
"12836","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1417
"12837","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1417
"12838","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1417
"12839","Üksik mees","Tegelik 2018",6.42,33.62,2018,1418
"12840","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1418
"12841","Üksik naine","Tegelik 2018",2.16,22.68,2018,1418
"12842","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1418
"12843","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1418
"12844","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1418
"12845","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1418
"12846","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1418
"12847","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1418
"12848","Ühe lapsega paar","Ennustatud 2018",0,5.58,2018,1418
"12849","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1418
"12850","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1418
"12851","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1418
"12852","Kolme ja enama lapsega paar","Ennustatud 2018",0,11.51,2018,1418
"12853","Üksik mees","Tegelik 2018",6.42,33.62,2018,1419
"12854","Üksik mees","Ennustatud 2018",5.89,35.8,2018,1419
"12855","Üksik naine","Tegelik 2018",2.16,22.68,2018,1419
"12856","Üksik naine","Ennustatud 2018",2.16,24.46,2018,1419
"12857","Üksikvanem","Tegelik 2018",0.19,30.12,2018,1419
"12858","Üksikvanem","Ennustatud 2018",0.19,24.79,2018,1419
"12859","Lasteta paar","Tegelik 2018",0.63,9.31,2018,1419
"12860","Lasteta paar","Ennustatud 2018",0.63,10.89,2018,1419
"12861","Ühe lapsega paar","Tegelik 2018",0,7.35,2018,1419
"12862","Ühe lapsega paar","Ennustatud 2018",0,5.58,2018,1419
"12863","Kahe lapsega paar","Tegelik 2018",0,9.74,2018,1419
"12864","Kahe lapsega paar","Ennustatud 2018",0,6.51,2018,1419
"12865","Kolme ja enama lapsega paar","Tegelik 2018",0,7.35,2018,1419
