"","year","minwage","household","scenario","absolute_poverty","relative_poverty"
"13641","Üksikvanem","Tegelik 2019",0,30.12,2019,1515
"13642","Üksikvanem","Ennustatud 2019",0,28.71,2019,1515
"13643","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1515
"13644","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1515
"13645","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1515
"13646","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1515
"13647","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1515
"13648","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1515
"13649","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1515
"13650","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1515
"13651","Üksik mees","Tegelik 2019",6.03,32.75,2019,1516
"13652","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1516
"13653","Üksik naine","Tegelik 2019",1.32,21.29,2019,1516
"13654","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1516
"13655","Üksikvanem","Tegelik 2019",0,30.12,2019,1516
"13656","Üksikvanem","Ennustatud 2019",0,28.71,2019,1516
"13657","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1516
"13658","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1516
"13659","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1516
"13660","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1516
"13661","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1516
"13662","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1516
"13663","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1516
"13664","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1516
"13665","Üksik mees","Tegelik 2019",6.03,32.75,2019,1517
"13666","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1517
"13667","Üksik naine","Tegelik 2019",1.32,21.29,2019,1517
"13668","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1517
"13669","Üksikvanem","Tegelik 2019",0,30.12,2019,1517
"13670","Üksikvanem","Ennustatud 2019",0,28.71,2019,1517
"13671","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1517
"13672","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1517
"13673","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1517
"13674","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1517
"13675","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1517
"13676","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1517
"13677","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1517
"13678","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1517
"13679","Üksik mees","Tegelik 2019",6.03,32.75,2019,1518
"13680","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1518
"13681","Üksik naine","Tegelik 2019",1.32,21.29,2019,1518
"13682","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1518
"13683","Üksikvanem","Tegelik 2019",0,30.12,2019,1518
"13684","Üksikvanem","Ennustatud 2019",0,28.71,2019,1518
"13685","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1518
"13686","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1518
"13687","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1518
"13688","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1518
"13689","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1518
"13690","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1518
"13691","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1518
"13692","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1518
"13693","Üksik mees","Tegelik 2019",6.03,32.75,2019,1519
"13694","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1519
"13695","Üksik naine","Tegelik 2019",1.32,21.29,2019,1519
"13696","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1519
"13697","Üksikvanem","Tegelik 2019",0,30.12,2019,1519
"13698","Üksikvanem","Ennustatud 2019",0,28.71,2019,1519
"13699","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1519
"13700","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1519
"13701","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1519
"13702","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1519
"13703","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1519
"13704","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1519
"13705","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1519
"13706","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1519
"13707","Üksik mees","Tegelik 2019",6.03,32.75,2019,1520
"13708","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1520
"13709","Üksik naine","Tegelik 2019",1.32,21.29,2019,1520
"13710","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1520
"13711","Üksikvanem","Tegelik 2019",0,30.12,2019,1520
"13712","Üksikvanem","Ennustatud 2019",0,28.71,2019,1520
"13713","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1520
"13714","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1520
"13715","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1520
"13716","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1520
"13717","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1520
"13718","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1520
"13719","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1520
"13720","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1520
"13721","Üksik mees","Tegelik 2019",6.03,32.75,2019,1521
"13722","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1521
"13723","Üksik naine","Tegelik 2019",1.32,21.29,2019,1521
"13724","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1521
"13725","Üksikvanem","Tegelik 2019",0,30.12,2019,1521
"13726","Üksikvanem","Ennustatud 2019",0,28.71,2019,1521
"13727","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1521
"13728","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1521
"13729","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1521
"13730","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1521
"13731","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1521
"13732","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1521
"13733","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1521
"13734","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1521
"13735","Üksik mees","Tegelik 2019",6.03,32.75,2019,1522
"13736","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1522
"13737","Üksik naine","Tegelik 2019",1.32,21.29,2019,1522
"13738","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1522
"13739","Üksikvanem","Tegelik 2019",0,30.12,2019,1522
"13740","Üksikvanem","Ennustatud 2019",0,28.71,2019,1522
"13741","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1522
"13742","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1522
"13743","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1522
"13744","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1522
"13745","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1522
"13746","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1522
"13747","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1522
"13748","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1522
"13749","Üksik mees","Tegelik 2019",6.03,32.75,2019,1523
"13750","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1523
"13751","Üksik naine","Tegelik 2019",1.32,21.29,2019,1523
"13752","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1523
"13753","Üksikvanem","Tegelik 2019",0,30.12,2019,1523
"13754","Üksikvanem","Ennustatud 2019",0,28.71,2019,1523
"13755","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1523
"13756","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1523
"13757","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1523
"13758","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1523
"13759","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1523
"13760","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1523
"13761","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1523
"13762","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1523
"13763","Üksik mees","Tegelik 2019",6.03,32.75,2019,1524
"13764","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1524
"13765","Üksik naine","Tegelik 2019",1.32,21.29,2019,1524
"13766","Üksik naine","Ennustatud 2019",1.32,25.44,2019,1524
"13767","Üksikvanem","Tegelik 2019",0,30.12,2019,1524
"13768","Üksikvanem","Ennustatud 2019",0,28.71,2019,1524
"13769","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1524
"13770","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1524
"13771","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1524
"13772","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1524
"13773","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1524
"13774","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1524
"13775","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1524
"13776","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1524
"13777","Üksik mees","Tegelik 2019",6.03,32.75,2019,1525
"13778","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1525
"13779","Üksik naine","Tegelik 2019",1.32,21.29,2019,1525
"13780","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1525
"13781","Üksikvanem","Tegelik 2019",0,30.12,2019,1525
"13782","Üksikvanem","Ennustatud 2019",0,28.71,2019,1525
"13783","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1525
"13784","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1525
"13785","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1525
"13786","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1525
"13787","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1525
"13788","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1525
"13789","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1525
"13790","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1525
"13791","Üksik mees","Tegelik 2019",6.03,32.75,2019,1526
"13792","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1526
"13793","Üksik naine","Tegelik 2019",1.32,21.29,2019,1526
"13794","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1526
"13795","Üksikvanem","Tegelik 2019",0,30.12,2019,1526
"13796","Üksikvanem","Ennustatud 2019",0,28.71,2019,1526
"13797","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1526
"13798","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1526
"13799","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1526
"13800","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1526
"13801","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1526
"13802","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1526
"13803","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1526
"13804","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1526
"13805","Üksik mees","Tegelik 2019",6.03,32.75,2019,1527
"13806","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1527
"13807","Üksik naine","Tegelik 2019",1.32,21.29,2019,1527
"13808","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1527
"13809","Üksikvanem","Tegelik 2019",0,30.12,2019,1527
"13810","Üksikvanem","Ennustatud 2019",0,28.71,2019,1527
"13811","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1527
"13812","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1527
"13813","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1527
"13814","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1527
"13815","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1527
"13816","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1527
"13817","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1527
"13818","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1527
"13819","Üksik mees","Tegelik 2019",6.03,32.75,2019,1528
"13820","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1528
"13821","Üksik naine","Tegelik 2019",1.32,21.29,2019,1528
"13822","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1528
"13823","Üksikvanem","Tegelik 2019",0,30.12,2019,1528
"13824","Üksikvanem","Ennustatud 2019",0,28.71,2019,1528
"13825","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1528
"13826","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1528
"13827","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1528
"13828","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1528
"13829","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1528
"13830","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1528
"13831","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1528
"13832","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1528
"13833","Üksik mees","Tegelik 2019",6.03,32.75,2019,1529
"13834","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1529
"13835","Üksik naine","Tegelik 2019",1.32,21.29,2019,1529
"13836","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1529
"13837","Üksikvanem","Tegelik 2019",0,30.12,2019,1529
"13838","Üksikvanem","Ennustatud 2019",0,28.71,2019,1529
"13839","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1529
"13840","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1529
"13841","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1529
"13842","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1529
"13843","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1529
"13844","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1529
"13845","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1529
"13846","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1529
"13847","Üksik mees","Tegelik 2019",6.03,32.75,2019,1530
"13848","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1530
"13849","Üksik naine","Tegelik 2019",1.32,21.29,2019,1530
"13850","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1530
"13851","Üksikvanem","Tegelik 2019",0,30.12,2019,1530
"13852","Üksikvanem","Ennustatud 2019",0,28.71,2019,1530
"13853","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1530
"13854","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1530
"13855","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1530
"13856","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1530
"13857","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1530
"13858","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1530
"13859","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1530
"13860","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1530
"13861","Üksik mees","Tegelik 2019",6.03,32.75,2019,1531
"13862","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1531
"13863","Üksik naine","Tegelik 2019",1.32,21.29,2019,1531
"13864","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1531
"13865","Üksikvanem","Tegelik 2019",0,30.12,2019,1531
"13866","Üksikvanem","Ennustatud 2019",0,28.71,2019,1531
"13867","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1531
"13868","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1531
"13869","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1531
"13870","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1531
"13871","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1531
"13872","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1531
"13873","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1531
"13874","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1531
"13875","Üksik mees","Tegelik 2019",6.03,32.75,2019,1532
"13876","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1532
"13877","Üksik naine","Tegelik 2019",1.32,21.29,2019,1532
"13878","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1532
"13879","Üksikvanem","Tegelik 2019",0,30.12,2019,1532
"13880","Üksikvanem","Ennustatud 2019",0,28.71,2019,1532
"13881","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1532
"13882","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1532
"13883","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1532
"13884","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1532
"13885","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1532
"13886","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1532
"13887","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1532
"13888","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1532
"13889","Üksik mees","Tegelik 2019",6.03,32.75,2019,1533
"13890","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1533
"13891","Üksik naine","Tegelik 2019",1.32,21.29,2019,1533
"13892","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1533
"13893","Üksikvanem","Tegelik 2019",0,30.12,2019,1533
"13894","Üksikvanem","Ennustatud 2019",0,28.71,2019,1533
"13895","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1533
"13896","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1533
"13897","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1533
"13898","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1533
"13899","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1533
"13900","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1533
"13901","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1533
"13902","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1533
"13903","Üksik mees","Tegelik 2019",6.03,32.75,2019,1534
"13904","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1534
"13905","Üksik naine","Tegelik 2019",1.32,21.29,2019,1534
"13906","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1534
"13907","Üksikvanem","Tegelik 2019",0,30.12,2019,1534
"13908","Üksikvanem","Ennustatud 2019",0,28.71,2019,1534
"13909","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1534
"13910","Lasteta paar","Ennustatud 2019",0.26,11.09,2019,1534
"13911","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1534
"13912","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1534
"13913","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1534
"13914","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1534
"13915","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1534
"13916","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1534
"13917","Üksik mees","Tegelik 2019",6.03,32.75,2019,1535
"13918","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1535
"13919","Üksik naine","Tegelik 2019",1.32,21.29,2019,1535
"13920","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1535
"13921","Üksikvanem","Tegelik 2019",0,30.12,2019,1535
"13922","Üksikvanem","Ennustatud 2019",0,28.71,2019,1535
"13923","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1535
"13924","Lasteta paar","Ennustatud 2019",0.26,11.14,2019,1535
"13925","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1535
"13926","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1535
"13927","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1535
"13928","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1535
"13929","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1535
"13930","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1535
"13931","Üksik mees","Tegelik 2019",6.03,32.75,2019,1536
"13932","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1536
"13933","Üksik naine","Tegelik 2019",1.32,21.29,2019,1536
"13934","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1536
"13935","Üksikvanem","Tegelik 2019",0,30.12,2019,1536
"13936","Üksikvanem","Ennustatud 2019",0,28.71,2019,1536
"13937","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1536
"13938","Lasteta paar","Ennustatud 2019",0.26,11.14,2019,1536
"13939","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1536
"13940","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1536
"13941","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1536
"13942","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1536
"13943","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1536
"13944","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1536
"13945","Üksik mees","Tegelik 2019",6.03,32.75,2019,1537
"13946","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1537
"13947","Üksik naine","Tegelik 2019",1.32,21.29,2019,1537
"13948","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1537
"13949","Üksikvanem","Tegelik 2019",0,30.12,2019,1537
"13950","Üksikvanem","Ennustatud 2019",0,28.71,2019,1537
"13951","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1537
"13952","Lasteta paar","Ennustatud 2019",0.26,11.14,2019,1537
"13953","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1537
"13954","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1537
"13955","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1537
"13956","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1537
"13957","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1537
"13958","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1537
"13959","Üksik mees","Tegelik 2019",6.03,32.75,2019,1538
"13960","Üksik mees","Ennustatud 2019",5.5,35.8,2019,1538
"13961","Üksik naine","Tegelik 2019",1.32,21.29,2019,1538
"13962","Üksik naine","Ennustatud 2019",1.32,25.56,2019,1538
"13963","Üksikvanem","Tegelik 2019",0,30.12,2019,1538
"13964","Üksikvanem","Ennustatud 2019",0,28.71,2019,1538
"13965","Lasteta paar","Tegelik 2019",0.26,9.19,2019,1538
"13966","Lasteta paar","Ennustatud 2019",0.26,11.14,2019,1538
"13967","Ühe lapsega paar","Tegelik 2019",0,7.34,2019,1538
"13968","Ühe lapsega paar","Ennustatud 2019",0,5.22,2019,1538
"13969","Kahe lapsega paar","Tegelik 2019",0,9.52,2019,1538
"13970","Kahe lapsega paar","Ennustatud 2019",0,6.83,2019,1538
"13971","Kolme ja enama lapsega paar","Tegelik 2019",0,7.99,2019,1538
"13972","Kolme ja enama lapsega paar","Ennustatud 2019",0,12.53,2019,1538
